DOI;Code ;Analysis_ID;Référence;Authors;Year;Journal;Country;Types of study;N;Population;Sexe;Population subgroup;Inclusion criteria;Sous-groupe d'analyse;Age;AgeForAnalysis_Mean;SDAnalysis;MinAge;MaxAge;Sous-groupe_d'analyse;Degre_de_relation;BMI;BMI_Mean;BMI_SD;BMI_Min;BMI_Max;Type_of_sport_practice;Subcategory_of_sport;Sport_name;Sport_level;Sporting_population;Sous-groupe_d'analyse;Exercise_frequency;Freq_Mean;Freq_SD;Freq_Min;Freq_Max;Freq_Unit;Freq_Base;Years_of_experience;Exp_Mean;Exp_SD;Exp_Min;Exp_Max;Exp_Unit;ACADS ;VD;Measure_VD;CLASS;sub-class_1;sub-class_2;sub-class_3;sub-class_4;Measure_VI;CLASS.1;sub-class_1;sub-class_2;sub-class_3;sub-class_4;Mediator;Measure_Mediator;Moderator;Measure_Moderator;Type_of_analysis;N_mobilise_dans_les analyse;Sous-groupe_d'analyse;;VI;sub-class_Final_VD;sub-class_Final_VI;Degre_de_relation;Multiplicity_analyse;Degre_r;Signe_p;Degre_p ;Degre_beta;Degre_RS;Index;Resultat_de_relation;Sous-groupe_d'analyse2;Authors_conclusions;Limites;Perspectives;Notes 
10.1016/j.scispo.2013.04.001;134;1452;Scoffier, S., Corrion, K., & d’Arripe-Longueville, F. (2013). Effects of achievement goals on female aesthetic athletes’ disordered eating attitudes. Science & Sports, 28(6), e151‑e157. https://doi.org/10.1016/j.scispo.2013.04.001;Scoffier-Mériaux, S., Corrion, K., & d'Arripe-Longueville, F.;2013;Science & Sports;France;Cross-sectional studies;196;Athletes;Female;N.A.;French high-level Female athletes aged from 13 to 20 years old, practiced gymnastics or figure skating intensively with a minimum of five years of experience in national or international competition;NA;M=17.06, SD=4.41;17.06;4.41;;;NA;r=-.53, p<.05;N.A.;;;;;Individual sport;Aesthetic;Gymnastics, figure skating;Professional;Elite (national or international competition);NA;M=8.65h/week, SD=5.55;8.65;5.55;;;hours;week;M=8.75, SD=2.40;8.75;2.4;;;months;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;Achievement Goals Questionnaire ;Intrapersonal factor related to DEAB;Motivation;Achievement goals;Performance avoidance goal;;N.A.;N.A.;N.A.;N.A.;Correlation;196;NA;;Performance avoidance goal;Disordered eating;Performance avoidance goal;r=-.53, p<.05;simple;-0.53;<;0.05;;;;-;NA;Performance approach goals were positive predictors of emerging disordered eating attitudes. Mastery avoidance goals were also positive predictors of disordered eating attitudes. Performance avoidance was a protective factor. A relationship between mastery approach and disturbed eating attitudes did not emerge in the structural equation model or the correlation table. ;The data were self reported, suggesting the likelihood that social desirability was operative. The study was cross sectional, conclusions about causality cannot be inferred. The athletes scores on the eating psychopathology measure indicated relatively healthy attitudes, it is unclear whether the relationships observed would extend to athletes with more severe eating disorders. The generalization of the results is limited to the Female gender and an elite level. The participants ages and competition experience were not controlled. ;"Future studies might investigate whether the relationships can be generalized to athletes in other types of sport or to other types of population, as well as the aforementioned variables that could play a moderation or mediation role in this relationship. Future studies could replicate with a sample of non-athletic controls, as well as a clinical sample in order to determine whether the mechanisms involved in the eating psychopathology of athletes are also operative in the general population and patients with eating disorders. The contextual and temporal dimensions could be considered, with future studies examining the current eating behavior, with a temporal control especially concerning the current goals. 
Programs could be adapted to encourage an orientation toward task mastery as a means to protect from disordered eating attitudes. ";
10.1016/j.scispo.2013.04.001;134;1453;Scoffier, S., Corrion, K., & d’Arripe-Longueville, F. (2013). Effects of achievement goals on female aesthetic athletes’ disordered eating attitudes. Science & Sports, 28(6), e151‑e157. https://doi.org/10.1016/j.scispo.2013.04.001;Scoffier-Mériaux, S., Corrion, K., & d'Arripe-Longueville, F.;2013;Science & Sports;France;Cross-sectional studies;196;Athletes;Female;N.A.;French high-level Female athletes aged from 13 to 20 years old, practiced gymnastics or figure skating intensively with a minimum of five years of experience in national or international competition;NA;M=17.06, SD=4.41;17.06;4.41;;;NA;"Performance approach goal 𝛃=.52, p<.05
Performance avoidance goal 𝛃=-.51, p<.05
Mastery approach goal 𝛃=.03, N.S.
Mastery avoidance goal 𝛃=.45, p<.05
R²=.53";N.A.;;;;;Individual sport;Aesthetic;Gymnastics, figure skating;Professional;Elite (national or international competition);NA;M=8.65h/week, SD=5.55;8.65;5.55;;;hours;week;M=8.75, SD=2.40;8.75;2.4;;;months;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;Achievement Goals Questionnaire ;Multiple;;;;;N.A.;N.A.;N.A.;N.A.;Structural equation modeling;196;NA;;"Performance approach goal
Performance avoidance goal
Mastery approach goal
Mastery avoidance goal";Disordered eating;;"Performance approach goal 𝛃=.52, p<.05
Performance avoidance goal 𝛃=-.51, p<.05
Mastery approach goal 𝛃=.03, N.S.
Mastery avoidance goal 𝛃=.45, p<.05
R²=.53";multiple;;;;;;;NA;NA;Performance approach goals were positive predictors of emerging disordered eating attitudes. Mastery avoidance goals were also positive predictors of disordered eating attitudes. Performance avoidance was a protective factor. A relationship between mastery approach and disturbed eating attitudes did not emerge in the structural equation model or the correlation table. ;The data were self reported, suggesting the likelihood that social desirability was operative. The study was cross sectional, conclusions about causality cannot be inferred. The athletes scores on the eating psychopathology measure indicated relatively healthy attitudes, it is unclear whether the relationships observed would extend to athletes with more severe eating disorders. The generalization of the results is limited to the Female gender and an elite level. The participants ages and competition experience were not controlled. ;"Future studies might investigate whether the relationships can be generalized to athletes in other types of sport or to other types of population, as well as the aforementioned variables that could play a moderation or mediation role in this relationship. Future studies could replicate with a sample of non-athletic controls, as well as a clinical sample in order to determine whether the mechanisms involved in the eating psychopathology of athletes are also operative in the general population and patients with eating disorders. The contextual and temporal dimensions could be considered, with future studies examining the current eating behavior, with a temporal control especially concerning the current goals. 
Programs could be adapted to encourage an orientation toward task mastery as a means to protect from disordered eating attitudes. ";
10.1016/j.scispo.2013.04.001;134;1453;Scoffier, S., Corrion, K., & d’Arripe-Longueville, F. (2013). Effects of achievement goals on female aesthetic athletes’ disordered eating attitudes. Science & Sports, 28(6), e151‑e157. https://doi.org/10.1016/j.scispo.2013.04.001;Scoffier-Mériaux, S., Corrion, K., & d'Arripe-Longueville, F.;2013;Science & Sports;France;Cross-sectional studies;196;Athletes;Female;N.A.;French high-level Female athletes aged from 13 to 20 years old, practiced gymnastics or figure skating intensively with a minimum of five years of experience in national or international competition;NA;M=17.06, SD=4.41;17.06;4.41;;;NA;"Performance approach goal 𝛃=.52, p<.05
Performance avoidance goal 𝛃=-.51, p<.05
Mastery approach goal 𝛃=.03, N.S.
Mastery avoidance goal 𝛃=.45, p<.05
R²=.53";N.A.;;;;;Individual sport;Aesthetic;Gymnastics, figure skating;Professional;Elite (national or international competition);NA;M=8.65h/week, SD=5.55;8.65;5.55;;;hours;week;M=8.75, SD=2.40;8.75;2.4;;;months;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;Achievement Goals Questionnaire ;Multiple;;;;;N.A.;N.A.;N.A.;N.A.;Structural equation modeling;196;NA;;"Performance approach goal
Performance avoidance goal
Mastery approach goal
Mastery avoidance goal";Disordered eating;Performance approach goal;Performance approach goal 𝛃=.52, p<.05;multiple;;;;;;;NA;NA;Performance approach goals were positive predictors of emerging disordered eating attitudes. Mastery avoidance goals were also positive predictors of disordered eating attitudes. Performance avoidance was a protective factor. A relationship between mastery approach and disturbed eating attitudes did not emerge in the structural equation model or the correlation table. ;The data were self reported, suggesting the likelihood that social desirability was operative. The study was cross sectional, conclusions about causality cannot be inferred. The athletes scores on the eating psychopathology measure indicated relatively healthy attitudes, it is unclear whether the relationships observed would extend to athletes with more severe eating disorders. The generalization of the results is limited to the Female gender and an elite level. The participants ages and competition experience were not controlled. ;"Future studies might investigate whether the relationships can be generalized to athletes in other types of sport or to other types of population, as well as the aforementioned variables that could play a moderation or mediation role in this relationship. Future studies could replicate with a sample of non-athletic controls, as well as a clinical sample in order to determine whether the mechanisms involved in the eating psychopathology of athletes are also operative in the general population and patients with eating disorders. The contextual and temporal dimensions could be considered, with future studies examining the current eating behavior, with a temporal control especially concerning the current goals. 
Programs could be adapted to encourage an orientation toward task mastery as a means to protect from disordered eating attitudes. ";
10.1016/j.scispo.2013.04.001;134;1453;Scoffier, S., Corrion, K., & d’Arripe-Longueville, F. (2013). Effects of achievement goals on female aesthetic athletes’ disordered eating attitudes. Science & Sports, 28(6), e151‑e157. https://doi.org/10.1016/j.scispo.2013.04.001;Scoffier-Mériaux, S., Corrion, K., & d'Arripe-Longueville, F.;2013;Science & Sports;France;Cross-sectional studies;196;Athletes;Female;N.A.;French high-level Female athletes aged from 13 to 20 years old, practiced gymnastics or figure skating intensively with a minimum of five years of experience in national or international competition;NA;M=17.06, SD=4.41;17.06;4.41;;;NA;"Performance approach goal 𝛃=.52, p<.05
Performance avoidance goal 𝛃=-.51, p<.05
Mastery approach goal 𝛃=.03, N.S.
Mastery avoidance goal 𝛃=.45, p<.05
R²=.53";N.A.;;;;;Individual sport;Aesthetic;Gymnastics, figure skating;Professional;Elite (national or international competition);NA;M=8.65h/week, SD=5.55;8.65;5.55;;;hours;week;M=8.75, SD=2.40;8.75;2.4;;;months;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;Achievement Goals Questionnaire ;Multiple;;;;;N.A.;N.A.;N.A.;N.A.;Structural equation modeling;196;NA;;"Performance approach goal
Performance avoidance goal
Mastery approach goal
Mastery avoidance goal";Disordered eating;Performance avoidance goal;Performance avoidance goal 𝛃=-.51, p<.05;multiple;;;;;;;NA;NA;Performance approach goals were positive predictors of emerging disordered eating attitudes. Mastery avoidance goals were also positive predictors of disordered eating attitudes. Performance avoidance was a protective factor. A relationship between mastery approach and disturbed eating attitudes did not emerge in the structural equation model or the correlation table. ;The data were self reported, suggesting the likelihood that social desirability was operative. The study was cross sectional, conclusions about causality cannot be inferred. The athletes scores on the eating psychopathology measure indicated relatively healthy attitudes, it is unclear whether the relationships observed would extend to athletes with more severe eating disorders. The generalization of the results is limited to the Female gender and an elite level. The participants ages and competition experience were not controlled. ;"Future studies might investigate whether the relationships can be generalized to athletes in other types of sport or to other types of population, as well as the aforementioned variables that could play a moderation or mediation role in this relationship. Future studies could replicate with a sample of non-athletic controls, as well as a clinical sample in order to determine whether the mechanisms involved in the eating psychopathology of athletes are also operative in the general population and patients with eating disorders. The contextual and temporal dimensions could be considered, with future studies examining the current eating behavior, with a temporal control especially concerning the current goals. 
Programs could be adapted to encourage an orientation toward task mastery as a means to protect from disordered eating attitudes. ";
10.1016/j.scispo.2013.04.001;134;1453;Scoffier, S., Corrion, K., & d’Arripe-Longueville, F. (2013). Effects of achievement goals on female aesthetic athletes’ disordered eating attitudes. Science & Sports, 28(6), e151‑e157. https://doi.org/10.1016/j.scispo.2013.04.001;Scoffier-Mériaux, S., Corrion, K., & d'Arripe-Longueville, F.;2013;Science & Sports;France;Cross-sectional studies;196;Athletes;Female;N.A.;French high-level Female athletes aged from 13 to 20 years old, practiced gymnastics or figure skating intensively with a minimum of five years of experience in national or international competition;NA;M=17.06, SD=4.41;17.06;4.41;;;NA;"Performance approach goal 𝛃=.52, p<.05
Performance avoidance goal 𝛃=-.51, p<.05
Mastery approach goal 𝛃=.03, N.S.
Mastery avoidance goal 𝛃=.45, p<.05
R²=.53";N.A.;;;;;Individual sport;Aesthetic;Gymnastics, figure skating;Professional;Elite (national or international competition);NA;M=8.65h/week, SD=5.55;8.65;5.55;;;hours;week;M=8.75, SD=2.40;8.75;2.4;;;months;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;Achievement Goals Questionnaire ;Multiple;;;;;N.A.;N.A.;N.A.;N.A.;Structural equation modeling;196;NA;;"Performance approach goal
Performance avoidance goal
Mastery approach goal
Mastery avoidance goal";Disordered eating;Mastery approach goal;Mastery approach goal 𝛃=.03, p=N.S.;multiple;;;;;;;NA;NA;Performance approach goals were positive predictors of emerging disordered eating attitudes. Mastery avoidance goals were also positive predictors of disordered eating attitudes. Performance avoidance was a protective factor. A relationship between mastery approach and disturbed eating attitudes did not emerge in the structural equation model or the correlation table. ;The data were self reported, suggesting the likelihood that social desirability was operative. The study was cross sectional, conclusions about causality cannot be inferred. The athletes scores on the eating psychopathology measure indicated relatively healthy attitudes, it is unclear whether the relationships observed would extend to athletes with more severe eating disorders. The generalization of the results is limited to the Female gender and an elite level. The participants ages and competition experience were not controlled. ;"Future studies might investigate whether the relationships can be generalized to athletes in other types of sport or to other types of population, as well as the aforementioned variables that could play a moderation or mediation role in this relationship. Future studies could replicate with a sample of non-athletic controls, as well as a clinical sample in order to determine whether the mechanisms involved in the eating psychopathology of athletes are also operative in the general population and patients with eating disorders. The contextual and temporal dimensions could be considered, with future studies examining the current eating behavior, with a temporal control especially concerning the current goals. 
Programs could be adapted to encourage an orientation toward task mastery as a means to protect from disordered eating attitudes. ";
10.1016/j.scispo.2013.04.001;134;1453;Scoffier, S., Corrion, K., & d’Arripe-Longueville, F. (2013). Effects of achievement goals on female aesthetic athletes’ disordered eating attitudes. Science & Sports, 28(6), e151‑e157. https://doi.org/10.1016/j.scispo.2013.04.001;Scoffier-Mériaux, S., Corrion, K., & d'Arripe-Longueville, F.;2013;Science & Sports;France;Cross-sectional studies;196;Athletes;Female;N.A.;French high-level Female athletes aged from 13 to 20 years old, practiced gymnastics or figure skating intensively with a minimum of five years of experience in national or international competition;NA;M=17.06, SD=4.41;17.06;4.41;;;NA;"Performance approach goal 𝛃=.52, p<.05
Performance avoidance goal 𝛃=-.51, p<.05
Mastery approach goal 𝛃=.03, N.S.
Mastery avoidance goal 𝛃=.45, p<.05
R²=.53";N.A.;;;;;Individual sport;Aesthetic;Gymnastics, figure skating;Professional;Elite (national or international competition);NA;M=8.65h/week, SD=5.55;8.65;5.55;;;hours;week;M=8.75, SD=2.40;8.75;2.4;;;months;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;Achievement Goals Questionnaire ;Multiple;;;;;N.A.;N.A.;N.A.;N.A.;Structural equation modeling;196;NA;;"Performance approach goal
Performance avoidance goal
Mastery approach goal
Mastery avoidance goal";Disordered eating;Mastery avoidance goal;Mastery avoidance goal 𝛃=.45, p<.05;multiple;;;;;;;NA;NA;Performance approach goals were positive predictors of emerging disordered eating attitudes. Mastery avoidance goals were also positive predictors of disordered eating attitudes. Performance avoidance was a protective factor. A relationship between mastery approach and disturbed eating attitudes did not emerge in the structural equation model or the correlation table. ;The data were self reported, suggesting the likelihood that social desirability was operative. The study was cross sectional, conclusions about causality cannot be inferred. The athletes scores on the eating psychopathology measure indicated relatively healthy attitudes, it is unclear whether the relationships observed would extend to athletes with more severe eating disorders. The generalization of the results is limited to the Female gender and an elite level. The participants ages and competition experience were not controlled. ;"Future studies might investigate whether the relationships can be generalized to athletes in other types of sport or to other types of population, as well as the aforementioned variables that could play a moderation or mediation role in this relationship. Future studies could replicate with a sample of non-athletic controls, as well as a clinical sample in order to determine whether the mechanisms involved in the eating psychopathology of athletes are also operative in the general population and patients with eating disorders. The contextual and temporal dimensions could be considered, with future studies examining the current eating behavior, with a temporal control especially concerning the current goals. 
Programs could be adapted to encourage an orientation toward task mastery as a means to protect from disordered eating attitudes. ";
10.3917/sta.110.0093;135;1454;Scoffier-Mériaux, S., d’Arripe-Longueville, F., Trottier, C., & Marsollier, É. (2016). Psychosocial Characteristics and Eating Attitudes in Young Elite Figure Skaters in Canada and France: Are There any Country Differences? Staps, n° 110(4), 93-104. https://doi.org/10.3917/sta.110.0093;Scoffier-Mériaux, S., Trottier, C., Marsollier, E., d'Arripe-Longueville, F.;2016;STAPS;"France
Canada";Cross-sectional studies;221;Athletes;Female;"French athletes (N=120)
Canadian athletes (N=101)";Aged 13 to 19 years, born in Quebec for the Canadian sample and in France for the French sample, French mother tongue and having an average of six to ten years of either national or international competitive experience at the novice, junior of senior level in figure skating;France;"France M=15.29, SD=1.14 
Canada M=15.89, SD=2.78";15.29;1.14;;;France;France r=.04, N.S.;N.A.;;;;;Individual sport;Aesthetic;Figure skating;Professional;Elite: National or international competitive experience;France;N.A.;;;;;;;N.A.;;;;;;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;Sport Friendship Quality Scale (SFQS);Interpersonal factor related to DEAB;Positive relationships with significant others;Sport friendship quality;;;N.A.;N.A.;N.A.;N.A.;Pearson correlation;120;France;;Sport friendship quality;Disordered eating;Sport friendship quality;France r=.04, N.S.;simple;0.04;;;;;;NS;France;The significant negative associations between relationships with significant others and disordered eating attitudes which have been observed confirmed the protective role of social environment. No significant relationship was found between perceived physical appearances and disordered eating attitudes. Perceived physical ability was negatively related to disordered eating attitudes in the Canadian sample. In the French sample, these variable were positively related. ;The two samples were fairly homogenous. The results were based on only one small sample per country. ;"Further exploration of how eating disorders are manifested in various ethnic groups and the conditions under which elite athletes are at most risk may help to clarify where and when an unhealthy athletic environment is likely to exist and how these athletes may be assisted. 
Because culture is defined as shared motives, values, beliefs, identities, and interpretations or meanings of significant events that result from common experiences of members of collectives, it would be interesting to explore the role of these constructs and norms internalization and beliefs in the context of aesthetic sport on eating attitudes. ";
10.3917/sta.110.0093;135;1454;Scoffier-Mériaux, S., d’Arripe-Longueville, F., Trottier, C., & Marsollier, É. (2016). Psychosocial Characteristics and Eating Attitudes in Young Elite Figure Skaters in Canada and France: Are There any Country Differences? Staps, n° 110(4), 93-104. https://doi.org/10.3917/sta.110.0093;Scoffier-Mériaux, S., Trottier, C., Marsollier, E., d'Arripe-Longueville, F.;2016;STAPS;Canada;Cross-sectional studies;221;Athletes;Female;"French athletes (N=120)
Canadian athletes (N=101)";Aged 13 to 19 years, born in Quebec for the Canadian sample and in France for the French sample, French mother tongue and having an average of six to ten years of either national or international competitive experience at the novice, junior of senior level in figure skating;France;"France M=15.29, SD=1.14 
Canada M=15.89, SD=2.78";15.29;1.14;;;France;France r=.04, N.S.;N.A.;;;;;Individual sport;Aesthetic;Figure skating;Professional;Elite: National or international competitive experience;France;N.A.;;;;;;;N.A.;;;;;;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;Sport Friendship Quality Scale (SFQS);Interpersonal factor related to DEAB;Positive relationships with significant others;Sport friendship quality;;;N.A.;N.A.;N.A.;N.A.;Pearson correlation;120;France;;Sport friendship quality;Disordered eating;Sport friendship quality;France r=.04, N.S.;simple;0.04;;;;;;NS;France;The significant negative associations between relationships with significant others and disordered eating attitudes which have been observed confirmed the protective role of social environment. No significant relationship was found between perceived physical appearances and disordered eating attitudes. Perceived physical ability was negatively related to disordered eating attitudes in the Canadian sample. In the French sample, these variable were positively related. ;The two samples were fairly homogenous. The results were based on only one small sample per country. ;"Further exploration of how eating disorders are manifested in various ethnic groups and the conditions under which elite athletes are at most risk may help to clarify where and when an unhealthy athletic environment is likely to exist and how these athletes may be assisted. 
Because culture is defined as shared motives, values, beliefs, identities, and interpretations or meanings of significant events that result from common experiences of members of collectives, it would be interesting to explore the role of these constructs and norms internalization and beliefs in the context of aesthetic sport on eating attitudes. ";
10.3917/sta.110.0093;135;1454;Scoffier-Mériaux, S., d’Arripe-Longueville, F., Trottier, C., & Marsollier, É. (2016). Psychosocial Characteristics and Eating Attitudes in Young Elite Figure Skaters in Canada and France: Are There any Country Differences? Staps, n° 110(4), 93-104. https://doi.org/10.3917/sta.110.0093;Scoffier-Mériaux, S., Trottier, C., Marsollier, E., d'Arripe-Longueville, F.;2016;STAPS;France;Cross-sectional studies;221;Athletes;Female;"French athletes (N=120)
Canadian athletes (N=101)";Aged 13 to 19 years, born in Quebec for the Canadian sample and in France for the French sample, French mother tongue and having an average of six to ten years of either national or international competitive experience at the novice, junior of senior level in figure skating;France;"France M=15.29, SD=1.14 
Canada M=15.89, SD=2.78";15.29;1.14;;;France;France r=.04, N.S.;N.A.;;;;;Individual sport;Aesthetic;Figure skating;Professional;Elite: National or international competitive experience;France;N.A.;;;;;;;N.A.;;;;;;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;Sport Friendship Quality Scale (SFQS);Interpersonal factor related to DEAB;Positive relationships with significant others;Sport friendship quality;;;N.A.;N.A.;N.A.;N.A.;Pearson correlation;120;France;;Sport friendship quality;Disordered eating;Sport friendship quality;France r=.04, N.S.;simple;0.04;;;;;;NS;France;The significant negative associations between relationships with significant others and disordered eating attitudes which have been observed confirmed the protective role of social environment. No significant relationship was found between perceived physical appearances and disordered eating attitudes. Perceived physical ability was negatively related to disordered eating attitudes in the Canadian sample. In the French sample, these variable were positively related. ;The two samples were fairly homogenous. The results were based on only one small sample per country. ;"Further exploration of how eating disorders are manifested in various ethnic groups and the conditions under which elite athletes are at most risk may help to clarify where and when an unhealthy athletic environment is likely to exist and how these athletes may be assisted. 
Because culture is defined as shared motives, values, beliefs, identities, and interpretations or meanings of significant events that result from common experiences of members of collectives, it would be interesting to explore the role of these constructs and norms internalization and beliefs in the context of aesthetic sport on eating attitudes. ";
10.3917/sta.110.0093;135;1455;Scoffier-Mériaux, S., d’Arripe-Longueville, F., Trottier, C., & Marsollier, É. (2016). Psychosocial Characteristics and Eating Attitudes in Young Elite Figure Skaters in Canada and France: Are There any Country Differences? Staps, n° 110(4), 93-104. https://doi.org/10.3917/sta.110.0093;Scoffier-Mériaux, S., Trottier, C., Marsollier, E., d'Arripe-Longueville, F.;2016;STAPS;"France
Canada";Cross-sectional studies;221;Athletes;Female;"French athletes (N=120)
Canadian athletes (N=101)";Aged 13 to 19 years, born in Quebec for the Canadian sample and in France for the French sample, French mother tongue and having an average of six to ten years of either national or international competitive experience at the novice, junior of senior level in figure skating;France;"France M=15.29, SD=1.14 
Canada M=15.89, SD=2.78";15.29;1.14;;;France;France r=.01, N.S.;N.A.;;;;;Individual sport;Aesthetic;Figure skating;Professional;Elite: National or international competitive experience;France;N.A.;;;;;;;N.A.;;;;;;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;"Modified version of the French SFQS in which the word ""friend"" was changed to ""coach""";Interpersonal factor related to DEAB;Positive relationships with significant others;Coach relationship quality ;;;N.A.;N.A.;N.A.;N.A.;Pearson correlation;120;France;;Coach relationship quality;Disordered eating;Coach relationship quality;France r=.01, N.S.;simple;0.01;;;;;;NS;France;The significant negative associations between relationships with significant others and disordered eating attitudes which have been observed confirmed the protective role of social environment. No significant relationship was found between perceived physical appearances and disordered eating attitudes. Perceived physical ability was negatively related to disordered eating attitudes in the Canadian sample. In the French sample, these variable were positively related. ;The two samples were fairly homogenous. The results were based on only one small sample per country. ;"Further exploration of how eating disorders are manifested in various ethnic groups and the conditions under which elite athletes are at most risk may help to clarify where and when an unhealthy athletic environment is likely to exist and how these athletes may be assisted. 
Because culture is defined as shared motives, values, beliefs, identities, and interpretations or meanings of significant events that result from common experiences of members of collectives, it would be interesting to explore the role of these constructs and norms internalization and beliefs in the context of aesthetic sport on eating attitudes. ";
10.3917/sta.110.0093;135;1455;Scoffier-Mériaux, S., d’Arripe-Longueville, F., Trottier, C., & Marsollier, É. (2016). Psychosocial Characteristics and Eating Attitudes in Young Elite Figure Skaters in Canada and France: Are There any Country Differences? Staps, n° 110(4), 93-104. https://doi.org/10.3917/sta.110.0093;Scoffier-Mériaux, S., Trottier, C., Marsollier, E., d'Arripe-Longueville, F.;2016;STAPS;Canada;Cross-sectional studies;221;Athletes;Female;"French athletes (N=120)
Canadian athletes (N=101)";Aged 13 to 19 years, born in Quebec for the Canadian sample and in France for the French sample, French mother tongue and having an average of six to ten years of either national or international competitive experience at the novice, junior of senior level in figure skating;France;"France M=15.29, SD=1.14 
Canada M=15.89, SD=2.78";15.29;1.14;;;France;France r=.01, N.S.;N.A.;;;;;Individual sport;Aesthetic;Figure skating;Professional;Elite: National or international competitive experience;France;N.A.;;;;;;;N.A.;;;;;;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;"Modified version of the French SFQS in which the word ""friend"" was changed to ""coach""";Interpersonal factor related to DEAB;Positive relationships with significant others;Coach relationship quality ;;;N.A.;N.A.;N.A.;N.A.;Pearson correlation;120;France;;Coach relationship quality;Disordered eating;Coach relationship quality;France r=.01, N.S.;simple;0.01;;;;;;NS;France;The significant negative associations between relationships with significant others and disordered eating attitudes which have been observed confirmed the protective role of social environment. No significant relationship was found between perceived physical appearances and disordered eating attitudes. Perceived physical ability was negatively related to disordered eating attitudes in the Canadian sample. In the French sample, these variable were positively related. ;The two samples were fairly homogenous. The results were based on only one small sample per country. ;"Further exploration of how eating disorders are manifested in various ethnic groups and the conditions under which elite athletes are at most risk may help to clarify where and when an unhealthy athletic environment is likely to exist and how these athletes may be assisted. 
Because culture is defined as shared motives, values, beliefs, identities, and interpretations or meanings of significant events that result from common experiences of members of collectives, it would be interesting to explore the role of these constructs and norms internalization and beliefs in the context of aesthetic sport on eating attitudes. ";
10.3917/sta.110.0093;135;1455;Scoffier-Mériaux, S., d’Arripe-Longueville, F., Trottier, C., & Marsollier, É. (2016). Psychosocial Characteristics and Eating Attitudes in Young Elite Figure Skaters in Canada and France: Are There any Country Differences? Staps, n° 110(4), 93-104. https://doi.org/10.3917/sta.110.0093;Scoffier-Mériaux, S., Trottier, C., Marsollier, E., d'Arripe-Longueville, F.;2016;STAPS;France;Cross-sectional studies;221;Athletes;Female;"French athletes (N=120)
Canadian athletes (N=101)";Aged 13 to 19 years, born in Quebec for the Canadian sample and in France for the French sample, French mother tongue and having an average of six to ten years of either national or international competitive experience at the novice, junior of senior level in figure skating;France;"France M=15.29, SD=1.14 
Canada M=15.89, SD=2.78";15.29;1.14;;;France;France r=.01, N.S.;N.A.;;;;;Individual sport;Aesthetic;Figure skating;Professional;Elite: National or international competitive experience;France;N.A.;;;;;;;N.A.;;;;;;EDNOS;Disordered eating attitudes;Eating Attitudes Test (EAT-26);DEAB;Disordered eating;;;;"Modified version of the French SFQS in which the word ""friend"" was changed to ""coach""";Interpersonal factor related to DEAB;Positive relationships with significant others;Coach relationship quality ;;;N.A.;N.A.;N.A.;N.A.;Pearson correlation;120;France;;Coach relationship quality;Disordered eating;Coach relationship quality;France r=.01, N.S.;simple;0.01;;;;;;NS;France;The significant negative associations between relationships with significant others and disordered eating attitudes which have been observed confirmed the protective role of social environment. No significant relationship was found between perceived physical appearances and disordered eating attitudes. Perceived physical ability was negatively related to disordered eating attitudes in the Canadian sample. In the French sample, these variable were positively related. ;The two samples were fairly homogenous. The results were based on only one small sample per country. ;"Further exploration of how eating disorders are manifested in various ethnic groups and the conditions under which elite athletes are at most risk may help to clarify where and when an unhealthy athletic environment is likely to exist and how these athletes may be assisted. 
Because culture is defined as shared motives, values, beliefs, identities, and interpretations or meanings of significant events that result from common experiences of members of collectives, it would be interesting to explore the role of these constructs and norms internalization and beliefs in the context of aesthetic sport on eating attitudes. ";
